605,Hasheem Thabeet,2011-12,24,POR,NBA,C,15,3,116,8,18,.444,0,0,,8,18,.444,.444,13,20,.650,15,20,35,0,1,8,8,15,29,
605,Hasheem Thabeet,2012-13,25,OKC,NBA,C,66,4,770,64,106,.604,0,0,,64,106,.604,.604,32,53,.604,69,126,195,11,30,60,41,148,160,
605,Hasheem Thabeet,2013-14,26,OKC,NBA,C,23,0,192,13,23,.565,0,0,,13,23,.565,.565,1,5,.200,9,31,40,1,4,9,14,47,27,
606,Adonis Thomas,2013-14,20,TOT,NBA,SF,6,1,37,6,14,.429,1,5,.200,5,9,.556,.464,1,1,1.000,0,3,3,3,0,0,1,6,14,
606,Adonis Thomas,2013-14,20,ORL,NBA,SF,4,0,24,3,9,.333,0,3,.000,3,6,.500,.333,1,1,1.000,0,3,3,2,0,0,0,2,7,
606,Adonis Thomas,2013-14,20,PHI,NBA,,2,1,13,3,5,.600,1,2,.500,2,3,.667,.700,0,0,,0,0,0,1,0,0,1,4,7,
607,Isaiah Thomas,2011-12,22,SAC,NBA,PG,65,37,1656,256,571,.448,83,219,.379,173,352,.491,.521,154,185,.832,48,120,168,266,53,8,105,121,749,
607,Isaiah Thomas,2012-13,23,SAC,NBA,PG,79,62,2122,366,832,.440,115,321,.358,251,511,.491,.509,253,287,.882,29,132,161,316,67,3,140,167,1100,
607,Isaiah Thomas,2013-14,24,SAC,NBA,PG,72,54,2497,496,1096,.453,127,364,.349,369,732,.504,.510,346,407,.850,47,163,210,454,93,8,213,185,1465,
607,Isaiah Thomas,2014-15,25,TOT,NBA,PG,67,1,1726,335,797,.420,129,346,.373,206,451,.457,.501,302,348,.868,33,120,153,284,57,5,143,150,1101,
607,Isaiah Thomas,2014-15,25,PHO,NBA,PG,46,1,1181,218,512,.426,81,207,.391,137,305,.449,.505,184,211,.872,26,83,109,171,45,5,89,105,701,
607,Isaiah Thomas,2014-15,25,BOS,NBA,PG,21,0,545,117,285,.411,48,139,.345,69,146,.473,.495,118,137,.861,7,37,44,113,12,0,54,45,400,
607,Isaiah Thomas,2015-16,26,BOS,NBA,PG,55,52,1785,383,905,.423,107,308,.347,276,597,.462,.482,312,348,.897,30,135,165,365,64,4,151,116,1185,
608,Lance Thomas,2011-12,23,NOH,NBA,PF,42,10,630,57,126,.452,0,1,.000,57,125,.456,.452,52,62,.839,49,77,126,12,10,7,24,78,166,
