2561,Don Lofgran,209,,3422,436,1324,.329,,,,436,1324,.329,.329,393,568,.692,,,817,216,,,,491,1265,,1953
2562,Henry Logan,,1969
2563,John Logan,92,,,335,1028,.326,,,,335,1028,.326,.326,316,407,.776,,,134,359,,,,276,986,,1950
2564,Brad Lohaus,656,116,10378,1542,3507,.440,392,1086,.361,1150,2421,.475,.496,378,516,.733,483,1386,1869,714,307,503,555,1300,3854,,1997
2565,Art Long,98,27,1220,148,323,.458,2,3,.667,146,320,.456,.461,47,97,.485,130,189,319,48,27,42,85,220,345,,2002
2566,Grant Long,1003,673,28514,3472,7440,.467,83,293,.283,3389,7147,.474,.472,2491,3272,.761,2168,3986,6154,1716,1199,366,1628,2957,9518,,2002
2567,John Long,893,432,22680,5108,10929,.467,101,314,.322,5007,10615,.472,.472,1814,2104,.862,998,1494,2492,1738,912,180,1555,1868,12131,,1996
2568,Luc Longley,567,362,12006,1685,3647,.462,0,5,.000,1685,3642,.463,.462,720,947,.760,872,1922,2794,836,278,549,942,1730,4090,,2000
2569,Paul Long,71,,436,108,233,.464,,,,108,233,.464,.464,58,77,.753,,,57,54,,,,58,274,,1970
2570,Willie Long,,1973
2571,Felipe Lopez,249,80,4145,550,1274,.432,48,147,.327,502,1127,.445,.451,300,455,.659,212,392,604,252,161,62,254,451,1448,,2001
2572,Raul Lopez,113,26,2135,280,652,.429,45,130,.346,235,522,.450,.464,128,150,.853,31,163,194,428,84,5,221,278,733,,2004
2573,Ryan Lorthridge,37,2,672,106,223,.475,3,14,.214,103,209,.493,.482,57,88,.648,24,47,71,101,28,1,57,42,272,,1994
2574,Jim Loscutoff,511,,9431,1333,3868,.345,,,,1333,3868,.345,.345,490,750,.653,,,2848,353,,,,1497,3156,,1963
2575,Plummer Lott,67,,638,63,214,.294,,,,63,214,.294,.294,21,36,.583,,,123,43,,,,74,147,,1968
2576,Kevin Loughery,755,,22208,4477,10829,.413,,,,4477,10829,.413,.413,2621,3262,.803,,,2254,2803,,,,2543,11575,,1972
2577,Bob Love,789,,25120,5447,12688,.429,,,,5447,12688,.429,.429,3001,3728,.805,552,1033,4653,1123,232,56,,2130,13895,,1976
2578,Stan Love,227,,3451,636,1444,.440,,,,636,1444,.440,.440,278,370,.751,85,182,905,172,44,33,,578,1550,,1974
2579,Charlie Lowery,20,,134,17,38,.447,,,,17,38,.447,.447,11,18,.611,,,19,14,,,,16,45,,1971
2580,Sidney Lowe,193,40,3422,198,540,.367,4,30,.133,194,510,.380,.370,162,212,.764,81,254,335,749,191,9,191,282,562,,1989
2581,Al Lucas,,1948
2582,John Lucas,928,266,25556,3905,8696,.449,244,806,.303,3661,7890,.464,.463,1897,2446,.776,490,1661,2151,6454,1273,73,1803,1691,9951,,1989
2583,Maurice Lucas,855,244,24787,4870,10297,.473,4,36,.111,4866,10261,.474,.473,2595,3399,.763,2119,5401,7520,1987,639,538,1810,2865,12339,,1987
2584,Ted Luckenbill,87,,597,69,188,.367,,,,69,188,.367,.367,58,96,.604,,,166,35,,,,101,196,,1962
2585,Tyronn Lue,554,173,12564,1765,4039,.437,460,1175,.391,1305,2864,.456,.494,720,868,.829,132,811,943,1727,286,10,659,1057,4710,,2008
2586,Jim Luisi,31,,367,31,95,.326,,,,31,95,.326,.326,27,41,.659,,,25,35,,,,45,89,,1953
2587,Al Lujack,,1946
2588,Phil Lumpkin,82,,1162,108,255,.424,,,,108,255,.424,.424,56,69,.812,17,65,82,225,35,3,,106,272,,1975
2589,Ray Lumpp,239,,2739,616,1644,.375,,,,616,1644,.375,.375,453,593,.764,,,391,496,,,,620,1685,,1952
2590,R.B. Lynam,,1967
2591,George Lynch,774,420,17683,2086,4677,.446,146,477,.306,1940,4200,.462,.462,791,1213,.652,1508,2394,3902,1121,817,258,890,1675,5109,,2004
2592,Kevin Lynch,95,11,1143,123,282,.436,3,9,.333,120,273,.440,.441,61,84,.726,42,78,120,108,48,15,68,151,310,,1992
2593,Lonnie Lynn,,1969
2594,Mike Lynn,49,,428,46,140,.329,,,,46,140,.329,.329,34,51,.667,,,68,31,,,,96,126,,1970
2595,Mike Macaluso,30,,112,19,44,.432,,,,19,44,.432,.432,10,17,.588,10,15,25,3,7,1,,31,48,,1973
2596,Todd MacCulloch,223,105,3439,568,1049,.541,0,0,,568,1049,.541,.541,233,363,.642,340,548,888,121,61,177,154,478,1369,,2002
2597,Ronnie MacGilvray,6,,57,2,12,.167,,,,2,12,.167,.167,4,7,.571,,,9,11,,,,5,8,,1954
2598,Arvydas Macijauskas,19,0,135,14,41,.341,3,12,.250,11,29,.379,.378,13,15,.867,3,7,10,5,7,0,8,10,44,,2005
2599,Malcolm Mackey,22,0,69,14,37,.378,0,2,.000,14,35,.400,.378,4,8,.500,12,12,24,1,0,3,2,9,32,,1993
2600,Rudy Macklin,160,52,2752,392,874,.449,0,7,.000,392,867,.452,.449,246,317,.776,203,261,464,121,82,30,207,431,1030,,1983
2601,Johnny Macknowski,117,,,285,898,.317,,,,285,898,.317,.317,253,348,.727,,,110,134,,,,262,823,,1950
2602,Ollie Mack,128,3,2513,396,864,.458,0,16,.000,396,848,.467,.458,124,184,.674,132,187,319,230,85,11,109,173,916,,1981
2603,Sam Mack,259,105,5028,713,1781,.400,329,879,.374,384,902,.426,.493,256,308,.831,109,424,533,336,164,37,220,459,2011,,2001
2604,Don MacLean,319,111,6679,1320,2902,.455,56,197,.284,1264,2705,.467,.465,794,1038,.765,356,854,1210,404,118,51,398,598,3490,,2000
2605,Mark Macon,251,104,5018,694,1806,.384,34,126,.270,660,1680,.393,.394,263,358,.735,173,294,467,428,349,20,323,587,1685,,1998
2606,Kyle Macy,551,257,14246,2175,4339,.501,192,569,.337,1983,3770,.526,.523,717,821,.873,311,903,1214,2198,631,49,712,1081,5259,,1986
2607,Jack Maddox,,1948
2608,Tito Maddox,9,0,35,3,12,.250,0,3,.000,3,9,.333,.250,5,8,.625,1,6,7,5,3,1,3,4,11,,2002
2609,Gerald Madkins,48,0,420,26,71,.366,12,32,.375,14,39,.359,.451,16,21,.762,3,23,26,65,24,1,29,36,80,,1997
2610,Mark Madsen,453,70,5335,381,834,.457,1,16,.063,380,818,.465,.457,212,402,.527,559,598,1157,181,116,102,206,866,975,,2008
2611,Norm Mager,24,,,40,142,.282,,,,40,142,.282,.282,44,56,.786,,,47,23,,,,68,124,,1950
2612,Corey Maggette,827,478,23358,4065,8969,.453,463,1431,.324,3602,7538,.478,.479,4605,5599,.822,915,3107,4022,1696,590,139,1874,2338,13198,,2012
2613,Dave Magley,14,0,56,4,16,.250,0,1,.000,4,15,.267,.250,4,8,.500,2,8,10,2,2,0,2,5,12,,1982
2614,Jamaal Magloire,680,314,14621,1763,3675,.480,0,7,.000,1763,3668,.481,.480,1391,2176,.639,1418,2990,4408,386,224,603,998,1792,4917,,2011
2615,Randolph Mahaffey,,1970
2616,John Mahnken,249,,1352,397,1325,.300,,,,397,1325,.300,.300,187,284,.658,,,533,323,,,,596,981,,1952
2617,Brian Mahoney,,1972
2618,Mo Mahoney,8,,45,4,12,.333,,,,4,12,.333,.333,4,5,.800,,,9,2,,,,7,12,,1953
2619,Rick Mahorn,1117,613,25779,3098,6286,.493,5,38,.132,3093,6248,.495,.493,1562,2218,.704,1814,5143,6957,1082,633,1007,1456,3499,7763,,1998
2620,Dan Majerle,955,454,30206,3950,9171,.431,1360,3798,.358,2590,5373,.482,.505,1665,2246,.741,1125,3140,4265,2755,1194,360,1116,1927,10925,,2001
2621,Renaldo Major,1,0,27,2,10,.200,0,0,,2,10,.200,.200,1,2,.500,0,2,2,0,2,0,1,4,5,,2006
2622,Lionel Malamed,,1948
2623,Jeff Malone,905,755,29660,7099,14674,.484,86,321,.268,7013,14353,.489,.487,2947,3383,.871,572,1792,2364,2154,577,100,1538,1695,17231,,1995
2624,Matt Maloney,295,206,7470,783,1920,.408,399,1073,.372,384,847,.453,.512,212,266,.797,62,438,500,852,240,14,381,376,2177,,2002
2625,Steve Malovic,39,,445,31,67,.463,0,0,,31,67,.463,.463,18,27,.667,36,50,86,26,8,6,23,51,80,,1979
2626,Mike Maloy,,1972
2627,Ted Manakas,5,,45,4,10,.400,,,,4,10,.400,.400,4,4,1.000,0,3,3,2,1,0,,4,12,,1973
2628,John Mandic,25,,,22,75,.293,,,,22,75,.293,.293,22,32,.688,,,,8,,,,54,66,,1949
2629,Frank Mangiapane,,1946
2630,Danny Manning,883,398,24202,5026,9835,.511,41,199,.206,4985,9636,.517,.513,2274,3120,.729,1523,3092,4615,2063,1000,752,1853,2895,12367,,2002
2631,Ed Manning,280,,4013,603,1427,.423,,,,603,1427,.423,.423,212,302,.702,,,1264,200,,,,593,1418,,1975
2632,Guy Manning,,1968
2633,Pace Mannion,216,4,2125,257,623,.413,16,79,.203,241,544,.443,.425,130,196,.663,88,171,259,231,107,21,132,238,660,,1988
2634,Rich Manning,55,2,512,81,195,.415,2,5,.400,79,190,.416,.421,18,28,.643,32,62,94,10,7,8,24,66,182,,1996
2635,Nick Mantis,52,,755,104,283,.367,,,,104,283,.367,.367,28,51,.549,,,91,92,,,,102,236,,1962
2636,Press Maravich,,1946
2637,Roy Marble,29,0,194,18,70,.257,0,2,.000,18,68,.265,.257,19,32,.594,18,14,32,12,7,3,17,17,55,,1993
2638,Stephon Marbury,846,816,31891,5769,13324,.433,991,3048,.325,4778,10276,.465,.470,3768,4804,.784,579,1937,2516,6471,1022,121,2547,2014,16297,,2008
2639,Saul Mariaschin,,1947
2640,Jack Marin,849,,24590,5068,10890,.465,,,,5068,10890,.465,.465,2405,2852,.843,259,675,4405,1813,155,59,,2416,12541,,1976
2641,Shawn Marion,1163,1062,40097,7289,15056,.484,791,2390,.331,6498,12666,.513,.510,2331,2877,.810,2732,7369,10101,2198,1759,1233,1750,2535,17700,,2014
2642,Damir Markota,30,0,170,19,52,.365,6,16,.375,13,36,.361,.423,7,11,.636,11,20,31,6,3,1,15,22,51,,2006
2643,Sean Marks,230,11,2275,259,578,.448,5,25,.200,254,553,.459,.452,115,173,.665,158,343,501,50,33,87,116,342,638,,2010
2644,Harvey Marlatt,61,,746,87,233,.373,,,,87,233,.373,.373,51,60,.850,,,86,94,,,,92,225,,1972
2645,Donyell Marshall,957,422,25027,4096,9410,.435,902,2578,.350,3194,6832,.468,.483,1622,2219,.731,1898,4478,6376,1305,790,848,1292,2173,10716,,2008
2646,Donny Marshall,119,0,919,87,271,.321,42,125,.336,45,146,.308,.399,77,113,.681,39,82,121,36,37,5,45,107,293,,2002
2647,Jim Marsh,39,,375,39,117,.333,,,,39,117,.333,.333,41,59,.695,,,84,30,,,,50,119,,1971
2648,Rawle Marshall,63,11,602,56,149,.376,5,21,.238,51,128,.398,.393,53,74,.716,16,44,60,23,20,12,34,39,170,,2006
2649,Ricky Marsh,60,,851,123,289,.426,,,,123,289,.426,.426,23,33,.697,16,59,75,90,29,19,50,111,269,,1977
2650,Tom Marshall,168,,2587,354,913,.388,,,,354,913,.388,.388,244,344,.709,,,492,188,,,,197,952,,1958
2651,Vester Marshall,13,,174,7,29,.241,,,,7,29,.241,.241,3,7,.429,14,23,37,4,4,3,,20,17,,1973
2652,Bill Martin,84,0,860,168,374,.449,0,9,.000,168,365,.460,.449,61,75,.813,53,83,136,58,30,9,74,129,397,,1987
2653,Bob Martin,54,1,549,41,93,.441,0,0,,41,93,.441,.441,31,51,.608,38,81,119,18,8,34,29,108,113,,1994
2654,Brian Martin,8,0,21,3,7,.429,0,0,,3,7,.429,.429,0,2,.000,1,3,4,0,0,1,2,7,6,,1985
2655,Cuonzo Martin,7,0,32,3,12,.250,3,5,.600,0,7,.000,.375,0,2,.000,2,1,3,3,1,0,2,2,9,,1996
2656,Darrick Martin,514,178,9165,1186,3108,.382,350,1030,.340,836,2078,.402,.438,803,952,.843,101,487,588,1475,340,22,631,894,3525,,2007
2657,Dino Martin,,1947
2658,Don Martin,,1948
2659,Fernando Martin,24,0,146,9,31,.290,0,1,.000,9,30,.300,.290,4,11,.364,8,20,28,9,7,1,20,24,22,,1986
2660,Jeff Martin,143,49,2685,384,921,.417,29,103,.282,355,818,.434,.433,159,229,.694,131,159,290,109,78,47,96,201,956,,1990
2661,Kenyon Martin,757,667,23134,3875,8031,.483,66,282,.234,3809,7749,.492,.487,1509,2398,.629,1312,3847,5159,1439,893,864,1318,2498,9325,,2014
2662,LaRue Martin,271,,3795,591,1422,.416,,,,591,1422,.416,.416,248,362,.685,278,622,1258,203,46,98,,617,1430,,1975
2663,Maurice Martin,69,0,422,74,196,.378,4,19,.211,70,177,.395,.388,52,87,.598,25,40,65,49,19,9,43,69,204,,1987
2664,Phil Martin,7,,47,5,19,.263,,,,5,19,.263,.263,2,2,1.000,,,10,6,,,,7,12,,1954
2665,Whitey Martin,66,,1018,95,292,.325,,,,95,292,.325,.325,37,55,.673,,,158,115,,,,158,227,,1961
2666,Jamal Mashburn,611,584,22762,4277,10222,.418,767,2226,.345,3510,7996,.439,.456,2323,3032,.766,697,2574,3271,2414,632,109,1585,1533,11644,,2003
2667,Al Masino,99,,1954,160,462,.346,,,,160,462,.346,.346,158,253,.625,,,205,182,,,,296,478,,1953
2668,Anthony Mason,882,559,30605,3583,7033,.509,2,12,.167,3581,7021,.510,.510,2488,3511,.709,1912,5367,7279,2963,648,244,1549,2353,9656,,2002
2669,Desmond Mason,643,385,19641,2931,6535,.449,66,254,.260,2865,6281,.456,.454,1839,2485,.740,804,2059,2863,1049,441,230,1032,1432,7767,,2009
2670,Roger Mason,518,103,9147,1196,2933,.408,594,1549,.383,602,1384,.435,.509,303,350,.866,78,819,897,677,189,75,370,709,3289,,2013
2671,Tony Massenburg,683,233,12291,1638,3484,.470,1,11,.091,1637,3473,.471,.470,961,1363,.705,1054,1910,2964,266,261,322,685,1607,4238,,2004
2672,Eddie Mast,112,,881,114,296,.385,,,,114,296,.385,.385,55,91,.604,,,265,51,,,,114,283,,1972
2673,Johnny Mathis,,1967
2674,Wes Matthews,465,102,9305,1463,3059,.478,36,160,.225,1427,2899,.492,.484,692,878,.788,172,454,626,1955,444,81,963,964,3654,,1989
2675,Ariel Maughan,103,,,238,824,.289,,,,238,824,.289,.289,255,328,.777,,,141,149,,,,265,731,,1950
2676,Marlon Maxey,98,5,1146,182,336,.542,0,3,.000,182,333,.547,.542,115,168,.685,141,222,363,22,27,51,78,188,479,,1993
2677,Cedric Maxwell,835,537,23769,3433,6293,.546,1,19,.053,3432,6274,.547,.546,3598,4592,.784,2108,3153,5261,1862,671,433,1841,2273,10465,,1987
2678,Vernon Maxwell,855,497,24309,3932,9878,.398,1256,3931,.320,2676,5947,.450,.462,1792,2446,.733,378,1822,2200,2912,975,152,1663,1766,10912,,2000
2679,Lee Mayberry,496,150,10337,950,2287,.415,379,1006,.377,571,1281,.446,.498,267,405,.659,142,500,642,1767,352,43,591,865,2546,,1998
2680,Don May,379,,6619,1351,2981,.453,,,,1351,2981,.453,.453,637,798,.798,29,120,1309,389,29,10,,751,3339,,1974
2681,Clyde Mayes,74,,1000,119,267,.446,,,,119,267,.446,.446,59,104,.567,107,172,279,40,9,46,,166,297,,1976
2682,Tharon Mayes,24,0,255,30,99,.303,15,41,.366,15,58,.259,.379,24,36,.667,3,13,16,35,16,2,31,41,99,,1991
2683,Bill Mayfield,7,,54,8,18,.444,0,0,,8,18,.444,.444,1,2,.500,7,2,9,1,0,1,3,8,17,,1980
2684,Ken Mayfield,13,,64,17,46,.370,,,,17,46,.370,.370,3,3,1.000,1,7,8,4,0,0,,18,37,,1975
2685,Scott May,355,8,8029,1432,3100,.462,0,8,.000,1432,3092,.463,.462,826,1018,.811,508,942,1450,610,285,44,429,790,3690,,1982
2686,Sean May,119,25,1868,324,708,.458,3,13,.231,321,695,.462,.460,170,228,.746,155,326,481,115,53,47,134,236,821,,2009
2687,Travis Mays,115,64,2964,429,1047,.410,104,287,.362,325,760,.428,.459,311,415,.749,75,158,233,326,102,14,213,232,1273,,1992
2688,Matt Mazza,26,,,33,110,.300,,,,33,110,.300,.300,32,45,.711,,,,29,,,,34,98,,1949
2689,Ken McBride,12,,249,48,147,.327,,,,48,147,.327,.327,21,29,.724,,,31,14,,,,31,117,,1954
2690,Bob McCann,178,7,2385,296,618,.479,1,5,.200,295,613,.481,.480,146,253,.577,154,314,468,104,80,79,134,349,739,,1997
2691,Brendan McCann,41,,331,23,113,.204,,,,23,113,.204,.204,28,40,.700,,,50,65,,,,37,74,,1959
2692,Mel McCants,13,0,65,8,26,.308,0,0,,8,26,.308,.308,6,8,.750,1,5,6,2,3,1,1,11,22,,1989
2693,Rashad McCants,249,39,5037,923,2144,.431,292,793,.368,631,1351,.467,.499,341,460,.741,114,392,506,331,183,61,362,584,2479,,2008
2694,Andre McCarter,103,,1182,170,394,.431,2,8,.250,168,386,.435,.434,50,69,.725,32,63,95,172,37,0,24,100,392,,1980
2695,Howie McCarty,,1946
2696,Johnny McCarthy,316,,8828,958,2714,.353,,,,958,2714,.353,.353,534,859,.622,,,1145,1184,,,,885,2450,,1963
2697,Kelly McCarty,2,0,4,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,1,3,0,0,0,2,0,4,,1998
2698,Mike McCarron,8,,,3,15,.200,,,,3,15,.200,.200,3,5,.600,,,,3,,,,5,9,,1949
2699,Walter McCarty,593,108,10374,1092,2786,.392,456,1318,.346,636,1468,.433,.474,416,596,.698,410,1144,1554,670,380,173,520,1211,3056,,2005
2700,Willie McCarter,155,,2842,482,1198,.402,,,,482,1198,.402,.402,126,192,.656,,,248,304,,,,281,1090,,1971
2701,Amal McCaskill,114,4,968,81,215,.377,0,3,.000,81,212,.382,.377,42,69,.609,75,138,213,36,24,36,52,132,204,,2003
2702,Dwayne McClain,45,4,461,69,180,.383,1,9,.111,68,171,.398,.386,18,35,.514,14,16,30,67,38,4,40,61,157,,1985
2703,Ted McClain,178,,3487,430,963,.447,,,,430,963,.447,.447,198,252,.786,97,313,410,541,183,19,144,430,1058,,1978
2704,Dan McClintock,6,1,58,9,18,.500,0,0,,9,18,.500,.500,0,5,.000,10,7,17,1,0,2,3,11,18,,2000
2705,George McCloud,766,194,17429,2469,6140,.402,920,2573,.358,1549,3567,.434,.477,1067,1318,.810,659,1683,2342,1769,593,190,1070,1646,6925,,2001
2706,Jack McCloskey,1,,16,3,9,.333,,,,3,9,.333,.333,0,0,,,,3,1,,,,2,6,,1952
2707,Bucky McConnell,14,,297,27,71,.380,,,,27,71,.380,.380,14,29,.483,,,34,41,,,,39,68,,1952
2708,John McConathy,11,,106,4,29,.138,,,,4,29,.138,.138,6,14,.429,,,20,8,,,,7,14,,1951
2709,Keith McCord,2,,9,2,4,.500,0,0,,2,4,.500,.500,0,0,,1,1,2,1,0,0,2,0,4,,1980
2710,Tim McCormick,483,210,10390,1547,2893,.535,1,16,.063,1546,2877,.537,.535,935,1330,.703,777,1589,2366,491,139,187,619,1256,4030,,1991
2711,Jelani McCoy,260,72,3824,510,947,.539,0,0,,510,947,.539,.539,180,367,.490,285,636,921,135,75,193,245,521,1200,,2007
2712,Chris McCray,5,0,12,0,3,.000,0,0,,0,3,.000,.000,0,0,,0,0,0,0,0,0,2,1,0,,2006
2713,Paul McCracken,37,,437,63,140,.450,,,,63,140,.450,.450,34,57,.596,7,15,73,33,6,0,,52,160,,1976
2714,Rodney McCray,768,629,24876,3516,6997,.503,57,219,.260,3459,6778,.510,.507,1925,2529,.761,1645,3442,5087,2750,585,493,1419,1734,9014,,1992
2715,Scooter McCray,77,8,892,83,196,.423,0,0,,83,196,.423,.423,58,95,.611,70,120,190,74,21,26,68,114,224,,1986
2716,John McCullough,8,0,23,9,13,.692,0,0,,9,13,.692,.692,3,5,.600,1,3,4,3,2,0,3,3,21,,1981
2717,Clint McDaniel,12,0,71,8,23,.348,2,6,.333,6,17,.353,.391,12,16,.750,3,7,10,7,5,0,2,10,30,,1995
2718,Jim McDaniels,184,,2705,409,1018,.402,,,,409,1018,.402,.402,149,212,.703,123,260,810,170,15,62,50,366,967,,1977
2719,Xavier McDaniel,870,529,25201,5673,11685,.485,74,283,.261,5599,11402,.491,.489,2186,3046,.718,2082,3231,5313,1775,791,416,1887,2557,13606,,1997
2720,Ben McDonald,176,75,3692,463,989,.468,10,44,.227,453,945,.479,.473,125,172,.727,215,353,568,236,77,17,149,487,1061,,1988
2721,Glenn McDonald,146,,1493,269,672,.400,,,,269,672,.400,.400,71,97,.732,84,131,215,99,51,25,,192,609,,1976
2722,Michael McDonald,1,0,4,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,2,1,0,,1997
2723,Roderick McDonald,,1972
2724,Hank McDowell,206,1,1857,229,508,.451,0,7,.000,229,501,.457,.451,142,200,.710,186,278,464,98,34,29,131,274,600,,1986
2725,Antonio McDyess,1015,645,28053,5046,10161,.497,7,60,.117,5039,10101,.499,.497,2128,3178,.670,2478,5160,7638,1300,782,1102,1623,3077,12227,,2010
2726,Jim McElroy,418,17,10178,1636,3494,.468,7,34,.206,1629,3460,.471,.469,841,1101,.764,242,578,820,1462,384,126,610,711,4120,,1981
2727,Ivan McFarlin,11,0,41,5,13,.385,0,1,.000,5,12,.417,.385,5,7,.714,7,4,11,1,0,0,1,8,15,,2006
2728,Patrick McFarland,,1975
2729,Mel McGaha,,1948
2730,Mike McGee,520,136,9271,2087,4286,.487,306,865,.354,1781,3421,.521,.523,488,817,.597,542,570,1112,629,371,49,630,1012,4968,,1989
2731,Bill McGill,158,,2507,658,1355,.486,,,,658,1355,.486,.486,297,418,.711,,,611,168,,,,367,1613,,1969
2732,George McGinnis,528,4,16194,3386,7566,.448,2,25,.080,3384,7541,.449,.448,2316,3559,.651,1601,3576,5177,1985,923,236,1291,1984,9090,,1981
2733,Jon McGlocklin,792,,20930,4001,8174,.489,,,,4001,8174,.489,.489,1167,1381,.845,61,214,1928,2280,102,13,,1370,9169,,1975
2734,Tracy McGrady,938,703,30658,6709,15413,.435,1081,3198,.338,5628,12215,.461,.470,3882,5202,.746,1300,3976,5276,4161,1136,807,2029,1661,18381,,2011
2735,Gil McGregor,42,,532,66,182,.363,,,,66,182,.363,.363,39,56,.696,,,148,18,,,,120,171,,1971
2736,Elton McGriff,,1968
2737,Allie McGuire,2,,10,2,4,.500,,,,2,4,.500,.500,0,0,,0,2,2,1,0,0,,2,4,,1973
2738,Maurice McHartley,,1969
2739,Jim McIlvaine,401,214,5927,423,948,.446,1,10,.100,422,938,.450,.447,225,408,.551,479,764,1243,105,136,691,231,1052,1072,,2000
2740,Jeff McInnis,576,334,15927,2189,5081,.431,305,929,.328,1884,4152,.454,.461,713,896,.796,243,927,1170,2514,371,31,789,1194,5396,,2007
2741,Bob McIntyre,,1969
2742,Kenny McIntosh,177,,3700,401,1111,.361,,,,401,1111,.361,.361,132,227,.581,117,259,696,173,56,32,,333,934,,1974
2743,Jerry McKee,,1969
2744,Forrest McKenzie,6,0,42,7,28,.250,1,2,.500,6,26,.231,.268,2,2,1.000,2,5,7,1,1,0,3,9,17,,1986
2745,Kevin McKenna,243,26,3460,498,1204,.414,103,281,.367,395,923,.428,.456,221,270,.819,102,215,317,342,184,25,204,491,1320,,1987
2746,Stan McKenzie,396,,7479,1281,2885,.444,,,,1281,2885,.444,.444,1017,1268,.802,3,13,1117,611,3,0,,894,3579,,1973
2747,Derrick McKey,937,639,27229,3908,8048,.486,203,642,.316,3705,7406,.500,.498,2247,2885,.779,1515,2872,4387,2254,1072,611,1713,2700,10266,,2001
2748,Aaron McKie,793,287,19156,2265,5177,.438,388,1109,.350,1877,4068,.461,.475,953,1224,.779,482,2105,2587,2126,912,164,1059,1588,5871,,2006
2749,Billy McKinney,476,65,9189,1554,3154,.493,3,48,.063,1551,3106,.499,.493,712,868,.820,134,543,677,1661,353,40,637,860,3823,,1985
2750,Bones McKinney,160,,1083,425,1376,.309,,,,425,1376,.309,.309,241,313,.770,,,373,284,,,,469,1091,,1951
2751,Carlton McKinney,9,0,113,10,41,.244,0,1,.000,10,40,.250,.244,2,4,.500,4,9,13,7,6,1,7,16,22,,1991
2752,McCoy McLemore,580,,12221,1947,4943,.394,,,,1947,4943,.394,.394,1236,1603,.771,,,3161,733,,,,1442,5130,,1971
2753,George McLeod,10,,85,2,16,.125,,,,2,16,.125,.125,8,15,.533,,,21,4,,,,16,12,,1952
2754,Keith McLeod,200,88,3723,363,1018,.357,59,209,.282,304,809,.376,.386,320,400,.800,40,228,268,536,145,27,250,359,1105,,2006
2755,Roshown McLeod,113,45,2130,338,827,.409,5,45,.111,333,782,.426,.412,136,166,.819,91,217,308,124,41,14,140,198,817,,2000
2756,Jack McMahon,524,,14228,1615,4790,.337,,,,1615,4790,.337,.337,1007,1580,.637,,,1390,1939,,,,1483,4237,,1959
2757,Jim McMillian,631,,20227,3644,7557,.482,,,,3644,7557,.482,.482,1448,1741,.832,639,1381,3319,1557,435,80,120,1200,8736,,1978
2758,Nate McMillan,796,373,20462,1833,4136,.443,298,870,.343,1535,3266,.470,.479,769,1183,.650,919,2303,3222,4893,1544,356,1486,2408,4733,,1997
2759,Shellie McMillon,263,,4977,981,2259,.434,,,,981,2259,.434,.434,435,686,.634,,,1571,232,,,,748,2397,,1961
2760,Tom McMillen,729,54,14770,2420,5014,.483,3,25,.120,2417,4989,.484,.483,1071,1329,.806,957,1956,2913,788,198,191,693,1740,5914,,1985
2761,Mal McMullen,109,,,201,657,.306,,,,201,657,.306,.306,125,223,.561,,,128,120,,,,321,527,,1950
2762,Chet McNabb,,1947
2763,Joe McNamee,118,,695,116,389,.298,,,,116,389,.298,.298,57,92,.620,,,238,58,,,,196,289,,1951
2764,Mark McNamara,278,25,2707,362,707,.512,0,0,,362,707,.512,.512,256,467,.548,345,482,827,77,35,39,223,374,980,,1990
2765,Chris McNealy,108,22,1864,181,397,.456,0,0,,181,397,.456,.456,104,158,.658,160,334,494,110,90,30,116,274,466,,1987
2766,Bob McNeill,125,,1828,222,563,.394,,,,222,563,.394,.394,131,160,.819,,,179,327,,,,204,575,,1961
2767,Larry McNeill,297,,5094,915,1963,.466,,,,915,1963,.466,.466,703,902,.779,477,963,1440,225,183,78,71,702,2533,,1978
2768,Carl McNulty,1,,14,1,6,.167,,,,1,6,.167,.167,0,0,,,,0,0,,,,1,2,,1954
2769,Paul McPherson,55,0,595,109,216,.505,2,12,.167,107,204,.525,.509,42,58,.724,40,39,79,38,25,4,47,80,262,,2000
2770,Roy McPipe,,1974
2771,Cozell McQueen,3,0,7,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,,3,5,8,0,0,1,0,1,6,,1986
2772,Thales McReynolds,5,,28,1,12,.083,,,,1,12,.083,.083,1,2,.500,,,6,1,,,,0,3,,1965
2773,Eric McWilliams,44,,245,34,98,.347,,,,34,98,.347,.347,18,37,.486,,,60,5,,,,46,86,,1972
2774,George Mearns,,1947
2775,Stanislav Medvedenko,263,58,3340,590,1311,.450,2,13,.154,588,1298,.453,.451,208,281,.740,335,409,744,136,88,42,159,518,1390,,2006
2776,Darnell Mee,40,0,293,29,93,.312,6,27,.222,23,66,.348,.344,12,27,.444,17,19,36,18,16,13,18,34,76,,1994
2777,Cliff Meely,318,,6329,1121,2687,.417,,,,1121,2687,.417,.417,416,616,.675,180,520,1703,398,88,106,,929,2658,,1975
2778,Scott Meents,39,0,201,26,72,.361,1,1,1.000,25,71,.352,.368,19,27,.704,10,30,40,15,11,7,15,17,72,,1990
2779,Dick Mehen,193,,2294,832,2182,.381,,,,832,2182,.381,.381,405,571,.709,,,505,480,,,,561,2069,,1951
2780,Monk Meineke,343,,6782,790,2154,.367,,,,790,2154,.367,.367,758,1003,.756,,,1626,433,,,,1047,2338,,1957
2781,Carl Meinhold,,1948
